brand,colour,avg_rating
indya,pink,4.033912037
miss chase,black,4.149382716
weavers villa,black,4.116508951
alcis,coral,4.083635186
roadster,mustard,4.050761421
klotthe,green,4.038071066
readiprint fashions,grey,4.025380711
zalora basics,blue,4.012690355
and,blue,4
inddus,black,4.1
zalora occasion,white,4.2
warthy ent,purple,4.3
mitera,pink,4.4
aahwan,black,4.5
serona fabrics,grey,4.347222222
fablestreet,grey,4.194444444
fashor,navy blue,4.041666667
splash,blue,3.888888889
belle fille,green,3.736111111
saree mall,yellow,3.583333333
roadster,black,4
pluss,fuchsia,4.282296651
sassafras,grey,4.75
ziyaa,white,4.433333333
clora creation,cream,4.116666667
saffron threads,black,3.8
berrylush curve,off white,3.912121212
trend arrest,blue,4.024242424
glam roots,black,4.136363636
navyasa,purple,4.029090909
cutiekins,red,3.921818182
mesmora fashion,black,3.814545454
malhaar,blue,3.707272727
bownbee,multi,3.6
skyria,maroon,4.22
inweave,grey,4.84
anouk,red,3.833333333
hangup,beige,3.964646464
saree mall,pink,4.095959596
hrx by hrithik roshan,blue,4.227272727
cayman,maroon,4.8
colour me by melange,multi,4.751234568
zalora basics,turquoise blue,4.702469136
sangria,yellow,4.653703704
sassafras,olive,4.604938272
kalini,yellow,4.556172839
mesmora fashion,off white,4.507407407
malhaar,green,4.458641975
street 9,brown,4.409876543
dressberry,navy blue,4.361111111
street 9,black,4.066225166
dressberry,green,4.4
ancestry,beige,4.427272728
roadster,blue,4.454545455
mango,green,4.444444444
bownbee,purple,4.153439153
origin by zalora,white,3.862433862
sassafras,orange,3.571428571
mitera,maroon,3.615384615
stylee lifestyle,pink,3.648755656
karaj jaipur,pink,3.682126697
h&m,beige,3.715497737
mesmora fashion,white,3.748868778
apratim,white,3.782239819
malhaar,lime green,3.81561086
belle fille,navy blue,3.8489819
weavers villa,black,3.882352941
clora creation,gold,4.12037037
mast & harbour,rust,4.155844156
american eye,purple,4.428571429
cayman,maroon,3.5
mast & harbour,blue,4.305555556
kalini,beige,3.714285714
origin by zalora,white,3.707142857
chemistry,navy blue,3.7
bitiya by bhama,green,4.0375
silk land,turquoise blue,4.375
jansi,green,4.2875
purple feather,grey,4.2
mesmora fashion,red,4.355555556
malhaar,blue,4.511111111
aurelia,black,4.666666667
flying machine,black,3.888888889
bitiya by bhama,green,4.129032258
harvard,peach,4.222222222
roadster,charcoal,4.214285714
house of pataudi,maroon,4.142857143
zalora basics,black,4.333333333
kalini,white,4.523809524
antheaa,green,4.714285714
jansi,pink,4.6575
xpose,blue,4.600714286
madame,peach,4.543928571
dupatta bazaar,pink,4.487142857
mesmora fashion,pink,4.430357143
trendzmy,grey,4.373571429
malhaar,black,4.316785714
wisstler,blue,4.26
belle fille,green,4.311111111
sangria,navy blue,4.362222222
go colors,peach,4.533333333
chhabra 555,green,4.401449275
saree mall,cream,4.269565217
sangria,mauve,3.690909091
cayman,yellow,4.5
effy,grey,4.022727273
people,blue,3.545454545
superminis,maroon,3.696103896
styli,pink,3.846753246
orus,camel brown,3.997402597
mesmora fashion,brown,4.148051948
lakshita,grey,4.298701299
malhaar,pink,4.449350649
sassafras,blue,4.6
sassafras,navy blue,3.907692308
chhabra 555,mustard,3.980161943
kook n keech disney,black,4.052631579
indo era,teal,3.989949749
ada,white,4.161641541
sztori,navy blue,4.333333333
saffron threads,gold,4
mitera,yellow,4
bitiya by bhama,red,3.919642857
styli,green,3.839285714
mesmora fashion,off white,3.758928571
chidiyaa,blue,3.678571428
lakshita,black,3.598214286
malhaar,yellow,3.517857143
blissta,pink,3.357142857
deewa,grey,4.133333333
vishudh,grey,4.263513514
roadster,peach,4.412844037
indya,white,4.27785059
cayman,beige,4.142857143
tokyo talkies,yellow,4
berrylush,white,3.8125
ziyaa,white,3.722222222
mango,pink,3.631944444
dupatta bazaar,cream,3.541666667
aarika,navy blue,3.451388889
soch,black,3.361111111
blamblack,blue,3.270833333
belliskey,white,3.180555556
malhaar,white,3.090277778
belle fille,beige,3
weavers villa,maroon,4
fablestreet,olive,4.363636364
readiprint fashions,red,4.293706294
dressberry,brown,4.223776224
kalini,peach,4.153846154
mafadeny,maroon,4.888888889
stylum,beige,4.0041841
origin by zalora,white,4.00209205
roadster,beige,4
fablestreet,blue,4.147058824
berrylush,navy blue,4.294117647
superminis,lime green,4.337794118
sakia,off white,4.381470588
melange by lifestyle,black,4.425147059
malhaar,yellow,4.468823529
hrx by hrithik roshan,grey,4.5125
belle fille,navy blue,4.25625
nejo,white,4
high star,navy blue,4.163636364
sassafras,black,4.064516129
h&m,beige,4.098566308
zalora occasion,white,4.132616488
awesome,green,4.166666667
shae by sassafras,blue,4.181818182
kassually,navy blue,5
iris,purple,4.940476191
na-kd,green,4.880952381
sakia,blue,4.821428572
baisacrafts,maroon,4.761904762
vastramay,cream,4.702380952
malhaar,navy blue,4.642857143
dupatta bazaar,black,4.583333334
and,pink,4.523809524
agil athletica,navy blue,4.520833334
aesthetic bodies,black,4.517857143
kami kubi,black,4.514880952
rare,black,4.511904762
sangria,mustard,4.508928572
roadster,blue,4.505952381
purple state,navy blue,4.502976191
tokyo talkies,blue,4.5
libas,pink,4.705882353
aarika,navy blue,4.609558184
prenea,yellow,4.513234014
urbanic,pink,4.416909845
annabelle by pantaloons,blue,4.320585676
la zoire,teal,4.224261506
rare,white,4.127937337
dolce crudo,blue,4.088560886
honey by pantaloons,olive,4.483333333
jaipur kurti,pink,4.272727273
rangriti,navy blue,3.5
roadster,charcoal,4.6
ginger by lifestyle,pink,4.125
akkriti by pantaloons,orange,4.25
stylee lifestyle,brown,4.375
purple state,blue,4.5
suti,green,4.625
libas,blue,4.75
anouk,rust,4.3
honey by pantaloons,black,3.85
vaividhyam,red,3.4
urbanic,blue,3.570879121
tokyo talkies,blue,3.741758242
agil athletica,navy blue,3.897283272
stylee lifestyle,green,4.052808303
akkriti by pantaloons,off white,4.208333333
kook n keech,black,4.666666667
molcha,black,3.125
jockey,grey,4.714285714
my little lambs,pink,3.7
sassafras,taupe,4.166666667
roadster,black,4.23931624
ethnicity,brown,4.311965812
varanga,white,4.384615385
faballey,orange,4.390494856
sangria,yellow,4.396374327
chidiyaa,pink,4.402253797
de moza,navy blue,4.408133268
yuris,blue,4.414012739
salwar studio,orange,4.18069058
miaz lifestyle,black,3.947368421
roadster,pink,4.75
mango,green,4.571428571
max,white,4.346153846
vero moda,maroon,4
fabindia,blue,4
fame forever by lifestyle,black,4
zastraa,black,4
ewoke,yellow,4.022222222
masaba,maroon,4.044444445
cutiekins,red,4.066666667
saadgi,navy blue,4.09948718
the silhouette store,blue,4.132307693
stylee lifestyle,beige,4.165128205
agil athletica,olive,4.197948718
studio shringaar,off white,4.230769231
only,green,4.04
fabindia,blue,4.165161291
tokyo talkies,black,4.290322581
spykar,blue,4.246335573
yaadleen,blue,4.202348565
purple state,yellow,4.158361557
saadgi,black,4.114374549
vishudh,turquoise blue,4.070387541
the silhouette store,gold,4.026400533
bewakoof,black,3.982413525
trendyol,beige,3.938426517
ekta textiles,navy blue,3.894439509
apnisha,pink,3.850452501
charu,violet,3.806465493
bitterlime,grey,3.762478485
scoup,black,3.571428571
sassafras,pink,4.255319149
kook n keech marvel,pink,4.193548387
sassafras,burgundy,3.783783784
fabindia,pink,3.966966967
kami kubi,navy blue,4.15015015
sangam prints,green,4.333333333
purple state,white,4.263888889
harvard,maroon,4.194444444
vastranand,blue,4.125
latin quarters,black,3.729166667
varanga,red,3.333333333
urbanic,blue,3.392241379
granthva fab,green,3.451149425
the short store,beige,3.510057471
meeranshi,pink,3.568965517
the dry state,olive,3.746148833
vastranand,white,3.923332148
vishudh,grey,4.100515464
mast & harbour,blue,3.933333333
tokyo talkies,blue,4.176470588
miaz lifestyle,white,3.934108527
rajgranth,cream,4.010926223
divyank,red,4.087743919
purple state,white,4.164561614
shinoy,white,4.24137931
mango,lime green,4
bostreet,black,3.997003745
jc collection,multi,3.994007491
vishal prints,pink,3.991011236
bitiya by bhama,green,3.988014982
tokyo talkies,blue,3.985018727
belle fille,pink,3.092509364
saadhvi,orange,2.2
vastranand,red,4.666666667
mast & harbour,grey melange,4.535714286
inweave,maroon,3.666666667
fabindia,pink,3.773333334
zalora basics,blue,3.88
masaba,maroon,3.986666667
roadster,charcoal,4.093333333
only,blue,4.2
jansi,brown,4.258333333
jc collection,red,4.316666667
max,brown,4.375
fabnest curve,red,4.148550725
trendzmy,maroon,3.922101449
the dry state,navy blue,3.695652174
dupatta bazaar,grey,4.714285714
harvard,mustard,4.6
jaipur kurti,burgundy,4.230769231
harvard,charcoal,4
fabindia,grey,3.555555556
only,brown,3.111111111
urbanic,blue,2.666666667
forever 21,brown,2.831908832
anouk,blue,2.997150997
m&h easy,green,3.162393163
sangria,olive,3.327635328
jansi,green,3.492877493
jc collection,white,3.658119658
cloth haus india,blue,3.823361824
bitiya by bhama,turquoise blue,3.988603989
ayaany,beige,4.153846154
dupatta bazaar,beige,4.5
agil athletica,orange,4.271739131
mayra,pink,4.043478261
kook n keech,charcoal,3.868965517
salwar studio,beige,4.329219601
dillinger,black,4.789473684
fabindia,pink,3.994736842
triveni,orange,3.2
fashor,burgundy,4.333333333
eavan,olive,4.388888889
clora creation,yellow,4.444444444
berrylush curve,black,4.5
jc collection,white,4.454923717
lakshita,off white,4.409847434
bitiya by bhama,pink,4.364771151
mimosa,green,4.319694868
zivame,teal,4.274618585
house of kkarma,multi,4.229542302
roadster,blue,4.184466019
mango,beige,4
chhabra 555,cream,3.991176471
here&now,black,3.982352941
shaye,multi,3.157894737
american eagle outfitters,red,3.459649123
bombay selections,yellow,3.761403509
antheaa,black,4.063157895
unaone,navy blue,4.364912281
w,pink,4.666666667
vero moda,pink,4.424242425
na-kd,blue,4.181818182
apratim,red,3.93939394
style quotient,navy blue,3.696969697
fablestreet,navy blue,3.454545455
vishudh,orange,3.826012059
florence,grey,3.7
agil athletica,taupe,3.878846154
ahalyaa,lime green,4.057692308
zigo,navy blue,3.987179487
sassafras,purple,3.916666667
bebe,black,4.375
w,black,4.833333333
dupatta bazaar,orange,4.807291666
unaone,black,4.78125
stylee lifestyle,peach,4.755208333
trendyol,beige,4.729166666
granthva fab,pink,4.703125
oxolloxo,black,4.677083333
globus,grey,4.651041667
fablestreet,grey,4.625
neudis,red,4.55
mango,navy blue,4.777777778
madame,peach,4.690476191
vastranand,burgundy,4.603174603
roadster,grey,4.515873016
sangria,pink,4.428571429
biba,coral,4.357142857
mitera,green,4.348214286
salmon stretch,blue,4.339285714
only,black,4.330357143
mango,green,4.321428572
urbanic,brown,4.3125
granthva fab,white,4.303571429
linaro lifestyles,gold,4.294642857
ethnovogue,pink,4.285714286
style quotient,white,4
off label,khaki,4.75
flying machine,blue,4.12
sangria,red,4.008752735
vastranand,black,4
sassafras,magenta,4.387037037
sangria,blue,4.339285714
max,navy blue,4.047619048
roadster,rust,4.5
american eagle outfitters,grey,4.519756839
mitera,black,4.539513678
salmon stretch,lavender,4.559270517
only,pink,4.579027355
melange by lifestyle,off white,4.598784194
h&m,yellow,4.618541033
aurelia,teal,4.638297872
chhabra 555,green,3.4
just wow,grey,4.349137931
amydus,black,3.666666667
vishudh,off white,4
mango,beige,4.142857143
mast & harbour,red,3.789473684
anouk,pink,4.111111111
paramount chikan,blue,4.108994709
salmon stretch,blue,4.106878307
soch,teal,4.104761905
la aimee,white,4.102645503
beatitude,red,4.100529101
pluss,blue,4.098412699
morly,grey,4.096296296
kesarya,blue,4.094179894
bronz,green,4.092063492
moksha designs,maroon,4.08994709
off label,black,4.087830688
here&now,grey melange,4.085714286
clora creation,gold,3.917857143
house of pataudi,white,3.75
roadster,green,4.458333333
ziyaa,grey,3.897959184
bebe,taupe,5
levis,beige,4.900156685
tag 7,white,4.800313371
house of pataudi,teal,4.700470056
bostreet,blue,4.600626741
talia,grey,4.500783426
broadstar,pink,4.400940112
morly,pink,4.301096797
vishudh,black,4.201253482
dupatta bazaar,white,4.200037251
moksha designs,blue,4.198821021
taavi,brown,4.19760479
fablestreet,blue,4.091736527
scorpius,black,3.985868263
clora creation,white,3.88
miaz lifestyle,white,3.966666667
woods,orange,4.053333333
stylee lifestyle,navy blue,4.14
iki chic,green,4.226666667
grancy,pink,4.313333333
mango,off white,4.4
only,blue,4.140909091
iki chic,green,3.881818182
lakshita,blue,3.622727273
satrani,purple,3.363636364
mimosa,orange,3.581818182
dupatta bazaar,orange,3.8
amydus,black,4.666666667
roadster,blue,4.287878788
clora creation,black,3.909090909
h&m,white,4.299578059
here&now,sea green,4.166666667
ketch,yellow,3.896551724
club york,navy blue,3.89635007
neudis,multi,3.896148417
vero moda,navy blue,3.895946763
kiroshe by kiran,yellow,3.89574511
apnisha,red,3.895543456
the souled store,pink,3.895341803
de moza,white,3.895140149
moksha designs,maroon,3.894938496
purys,olive,3.894736842
klotthe,blue,3.786351472
here&now,black,3.677966102
mango,black,4.333333333
soundarya,magenta,4.5
moda rapido,blue,2.666666667
juniper,black,4.428571429
chemistry,mustard,4.368160473
sangria,burgundy,4.307749517
kipek,white,4.247338561
zink z,pink,4.186927605
forever 21,brown,4.126516649
stylee lifestyle,green,4.066105693
max,blue,4.005694737
the label bar,blue,3.945283781
aujjessa,off white,3.884872825
mimosa,yellow,3.846153846
revolution,black,3.854251012
amydus,pink,5
dressberry,navy blue,4.507692308
american eye,navy blue,4.25
akkriti by pantaloons,mustard,4.21875
soundarya,red,4.1875
studio shringaar,pink,4.642857143
vishudh,grey,4.167938931
ziyaa,charcoal,4.21875
jc collection,pink,3.333333333
panit,purple,3.604166667
forever 21,black,3.875
readiprint fashions,burgundy,4.138888889
satrani,off white,4.402777778
faserz,red,4.666666667
moksha designs,red,4.509803922
people,navy blue,4.352941177
urbanic,black,4.196078431
here&now,green,4.039215686
mitera,green,4.216619981
zivame,black,4.394024276
anouk,sea green,4.571428571
kalini,blue,3.6
cutiekins,peach,3.566666667
libas,yellow,3.977777778
stylestone,white,4.388888889
miss chase,blue,4.8
only,blue,4.85
people,black,4.9
outflits,navy blue,4.95
shaily,off white,5
libas,blue,4.157480315
rivi,burgundy,3.933333333
ajile by pantaloons,pink,4.304347826
vishudh,pink,4.091436865
street 9,green,4.6
roadster,lavender,4.525423729
khumaar shuchi bhutani,blue,4.372881356
zalora basics,black,4.220338983
tokyo talkies,blue,4.06779661
satrani,red,3.915254237
kassually,navy blue,3.762711865
readiprint fashions,black,3.610169492
styli,white,3.457627119
urbanic,green,3.305084746
w,white,3.152542373
belle fille,beige,3
mode by red tape,black,4.5
clora creation,red,3.714285714
diwaah,multi,3.931216931
suta,pink,4.148148148
tokyo talkies,pink,3.538461538
defacto,grey melange,3.483516484
gracit,grey,3.428571429
chemistry,navy blue,3.743697479
the pink moon,grey,4.058823529
smarty pants,burgundy,4.379411765
ada,grey,4.7
varanga,white,4.396551724
style quotient,blue,4.340263692
readiprint fashions,yellow,4.283975659
granthva fab,peach,4.227687627
belle fille,navy blue,4.171399594
ethnovogue,peach,4.115111562
weavers villa,black,4.058823529
vishudh,pink,4.133333333
dressberry,yellow,4.176470588
roadster,brown,4.398348813
stylee lifestyle,cream,4.620227038
dolce crudo,navy blue,4.842105263
style quotient,white,4.196969697
biba,red,3.866666667
levis,purple,4.016666667
malhaar,pink,4.166666667
smarty pants,blue,4.076388889
selvia,pink,3.986111111
mitera,purple,3.895833334
sassafras,blue,3.805555556
moksha designs,navy blue,3.715277778
zink london,blue,3.625
pashmoda,red,4.666666667
vero moda,blue,3.888888889
yuuki,blue,4.116402116
safaa,cream,4.343915344
fabindia,pink,4.571428571
tokyo talkies,black,4.507692308
smarty pants,pink,4.272820513
zalora work,multi,4.037948718
mango,yellow,3.803076923
kraus jeans,olive,3.568205128
pluss,green,3.333333333
mirari,green,3.5
charukriti,white,3.666666667
h&m,black,3.833333333
w,coral,4
pluss,pink,4.178571429
dressberry,pink,4.131578947
dechen,navy blue,4.192105263
tokyo talkies,purple,4.252631579
safaa,brown,3.861609907
urbanic,white,3.470588235
