brand,avg_rating
bostreet,3.970390261
aturabi,4.022610097
u&f,4.074829932
u&f,4.714285714
global desi,4.121510673
tokyo talkies,3.528735632
mango,3.920617816
jaipur kurti,4.3125
kalini,4.196581197
i saw it first,4.27672089
stylee lifestyle,4.356860583
dupatta bazaar,4.437000276
athena,4.517139969
zalora active,4.597279662
h&m,4.677419355
na-kd,4.478652751
dresstive,4.279886148
sangam prints,4.081119545
yash gallery,3.882352941
tag 7,4.450980392
anouk,3.982142857
kassually,3.991071428
roadster,4
janasya,4.333333333
shubhvastra,4.344827586
safaa,4.356321839
urbanic,4.367816092
gracit,4.379310345
noh.voh - sassafras kids,4.382352941
roadster,4.285714286
h&m,4
miaz lifestyle,3.8
buy new trend,3.6
karaj jaipur,3.4
fusion beats,3.2
anouk,4.25
pluss,4.193181818
sassafras,4.337899543
chhabra 555,2.666666667
tokyo talkies,4.470588235
mango,4
latin quarters,3.653846154
neudis,3.307692308
flying machine,4.526315789
apratim,4.325986842
kami kubi,4.125657895
buy new trend,3.925328947
vastranand,3.725
ruhaans,3.876080247
sakia,4.027160494
varanga,4.178240741
pluss,4.197916667
satrani,4.073991031
pashmoda,4.5
fabriko,4.411904762
dressberry,4.323809524
dressberry,3.761904762
rangmanch by pantaloons,4.058139535
house of pataudi,4.445736434
fabglobal,4.833333333
draax fashions,4.714285714
biba,4.198412698
okane,3.682539683
jinfo,3.166666667
buy new trend,3.460317461
bostreet,3.753968254
tokyo talkies,4.047619048
difference of opinion,4.020089286
max,3.992559524
akkriti by pantaloons,3.965029762
sangria,3.9375
fabindia,4.254464286
street 9,4.571428571
rigo,3
wuxi,2.666666667
jatriqq,2.883333334
lookfield,3.1
emprall,3.316666667
urbanic,3.533333334
kraus jeans,3.75
prakhya,3.966666667
blamblack,4.183333333
revolution,4.4
van heusen woman,4.377777778
v sales,4.355555555
vishudh,4.333333333
fabindia,4.333333333
diwaah,4.333333333
people,4.333333333
kalini,4.434782609
anouk,4.222222222
dodo & moa,4.230015587
zalora basics,4.237808951
na-kd,4.245602316
berrylush,4.25339568
shingora,4.261189045
rain & rainbow,4.268982409
lilots,4.276775774
friskers,4.284569138
tag 7,4.292783505
hangup,4.365141753
libas,4.4375
mish,5
fabindia,4.908268734
zalora basics,4.816537468
jockey,4.724806202
titliyan,4.633074935
nike,4.541343669
prenea,4.449612403
american eagle outfitters,4.357881137
kalt,4.266149871
lilots,4.174418605
styli,4.082687338
friskers,3.990956072
dressberry,3.899224806
sassafras,4.25625
ada,3.921603261
janasya,3.586956522
anouk,4.077540107
soch,3.619047619
ethnovogue,3.695054945
fabindia,3.771062271
tokyo talkies,3.847069597
tokyo talkies,3.923076923
biba,3.954384784
fabric fitoor,3.985692644
kraus jeans,4.017000505
faballey,4.048308365
indya,4.079616226
the label life,4.110924086
mitera,4.142231947
bhama couture,4.125
high star,4.32183908
mafadeny,3.946633826
bitiya by bhama,3.571428571
house of pataudi,3.834656084
rareism,4.097883598
clora creation,4.361111111
biba,4.223659004
berrylush,4.086206897
h&m,4.084770115
urbanic,4.083333333
vastrado,4.5
fablestreet,4.315165062
blamblack,4.130330124
bostreet,3.945495186
bitterlime,3.760660248
ahika,3.716898428
bhama couture,4.111111111
sassafras,4.468944099
dupatta bazaar,4.615384615
blissta,4.543589743
kid1,4.471794872
rute,4.4
mafadeny,4.390476191
saree mall,4.380952381
zalora work,4.335102041
zalora active,4.289251701
na-kd,4.243401361
jc collection,4.19755102
madame,4.15170068
h&m,4.10585034
roadster,4.06
go colors,3.866666667
berrylush,4.263888889
anouk,3.956442831
mafadeny,4.278221416
h&m,4.6
zalora basics,4.611111111
rangmanch by pantaloons,4.622222222
stylee lifestyle,4.633333333
jc collection,4.644444445
zalora basics,4.655555556
tokyo talkies,4.666666667
satyam weaves,4.125
bitiya by bhama,4.120686027
kalini,4.116372054
globus,4.112058081
anayna,4.107744108
vishudh,4.217821782
safaa,4.5
her by invictus,4.095238095
vastramay,4.044973545
mafadeny,3.994708994
nds niharikaa designer studio,3.944444444
tokyo talkies,3.909722222
tokyo talkies,3.875
vero moda,3
anayna,3.128167462
kalini,3.256334925
biba,3.384502387
clora creation,3.51266985
get wrapped,3.640837312
van heusen woman,3.769004775
vishudh,3.897172237
bhama couture,4.111851425
tokyo talkies,4.326530612
tokyo talkies,3.956140351
readiprint fashions,3.849548113
mafadeny,3.742955874
mast & harbour,3.636363636
style quotient,4.2
a.t.u.n.,4.314285715
all about you,4.428571429
dupatta bazaar,4.451632653
zalora basics,4.474693878
faballey,4.497755102
jc collection,4.520816327
kalini,4.543877551
nifty,4.566938776
indya,4.59
sangria,4.104417671
readiprint fashions,4.470588235
dressberry,4.222222222
mafadeny,4.057777778
harvard,3.893333333
jc collection,3.967648579
jockey,4.041963824
here&now,4.11627907
clora creation,3.981216458
pluss,3.846153846
anouk,4.08
h&m,4.5
showoff,4.42343562
na-kd,4.34687124
yoyo fashion,4.270306859
scorpius,4.193742479
paris hamilton,4.18705036
campus sutra,4.143518519
max,4.464285714
fablestreet,4.424657534
silk land,4.8
antheaa,4.672727273
yufta,4.545454545
levis,4.418181818
here&now,4.290909091
geroo jaipur,4.163636364
readiprint fashions,4.036363636
clora creation,3.909090909
mod ecru,3.781818182
vastrado,3.654545455
karaj jaipur,3.527272727
scorpius,3.4
zivame,4.353901996
extra love by libas,4.321503132
tikhi imli,3.6
chemistry,4.714285714
highlight fashion export,4.857142857
h&m,5
trend arrest,4.409090909
ahalyaa,4.395339534
clora creation,4.381588159
showoff,4.367836784
na-kd,4.354085409
dresstive,4.340334033
nifty,4.326582658
soch,4.312831283
the pink moon,4.299079908
roadster,4.285328533
sugathari,4.293103448
scorpius,3.75
vishudh,4.055555556
zola,3.807692308
house of kkarma,4.017482517
dolce crudo,4.227272727
vishudh,3.508474576
jockey,2.931575643
rang gali,2.354676711
white fire,1.777777778
honey by pantaloons,3.875
panit,3.908695652
mf,3.942391304
styli,3.976086957
charukriti,4.009782609
scorpius,4.043478261
pepe jeans,4
bhama couture,4.333333333
w,4.15498155
pepe jeans,4.6
my little lambs,3.875
tokyo talkies,4.412371134
urbanic,4.769230769
readiprint fashions,4.551282051
sangria,4.333333333
sassafras,4.303571429
mango,4.8
house of pataudi,4.614285714
h&m,4.428571429
jc collection,4.148784825
ahalyaa,3.868998222
scorpius,3.589211618
alcis,4.269605809
annabelle by pantaloons,4.95
fablestreet,4.315789474
readiprint fashions,4.407894737
roadster,4.5
just wow,4.048780488
urbanic,4.5
emeros,4
ira soleil,2.823529412
jc collection,2.973739496
athena,3.12394958
mitera,3.274159664
orus,3.424369748
rustorange,3.574579832
anubhutee,3.724789916
scorpius,3.875
flying machine,4.405405405
aarika,4.606557377
vishudh,4.046783626
stylee lifestyle,4.10959871
tokyo talkies,4.172413793
varanga,3.979865772
h&m,4.411764706
sassafras,4.076923077
fablestreet,4.217948718
jc collection,4.358974359
house of pataudi,4.5
mango,3.692307692
gulmohar jaipur,3.75
magre,3.807692308
orus,3.865384615
scorpius,3.923076923
panit,4.1
mitera,4.078082192
dupatta bazaar,4.8
roadster,4.318181818
chemistry,4.202898551
my little lambs,4.307692308
w,3.441176471
zigo,4.222222222
biba,4.325925926
ethnovogue,4.429629629
van heusen woman,4.533333333
kassually,3.772727273
zink london,3.95895722
na-kd,4.145187166
forever 21,4.331417113
dressberry,4.517647059
scorpius,3.636363636
zivame,4.443396226
darzi,3.865079365
u&f,4.181818182
rajgranth,4.023809524
studio rasa,4.111111111
safaa,4.198412699
vishudh,4.285714286
jc collection,4.401785715
sandy and ritz,4.517857143
ziyaa,4.633928572
zola,4.75
superminis,4.525
weavers villa,4.3
h&m,4.075
scorpius,3.85
mango,3.7
madame,3.773333333
jc collection,3.846666667
global desi,3.92
stylee lifestyle,3.993333334
chemistry,4.066666667
spykar,3.90651341
looknbook art,3.746360154
bhama couture,3.586206897
libas,3.8
shae by sassafras,3.772727273
clora creation,3.745454545
forever 21,3.718181818
abhilasha,3.690909091
pluss,3.663636363
scorpius,3.636363636
mitera,4.481355932
athena,4.140677966
sassafras,3.8
readiprint fashions,3.85
xpose,3.9
gracit,3.95
fabindia,4.159782609
sassafras,4.369565217
selvia,4.276679842
mango,4.183794466
mango,4.090909091
jc collection,4.133716284
mitera,4.176523477
kalini,4.219330669
kex,4.262137862
high star,4.304945055
style quotient,3.932432432
alcis,3.666666667
oxolloxo,3.452830189
chemistry,4.380952381
inddus,3.923076923
looknbook art,3.949832776
jc collection,3.976588629
house of pataudi,4.003344481
os,4.030100334
fabindia,4.056856187
stylee lifestyle,4.08361204
na-kd,4.110367893
disrupt,4.137123746
lakshita,4.163879598
kannahi,4.190635451
sassafras,4.217391304
inddus,5
deewa,3.703703704
bhama couture,4.6
street 9,4.631578947
roadster,3.873873874
ziyaa,3.429172511
stylee lifestyle,3.854121139
shae by sassafras,4.279069767
jc collection,4.229302325
insua,4.179534884
clora creation,4.129767442
style quotient,4.08
sangria,3.873333333
forever 21,3.666666667
bostreet,4.083333334
weavers villa,4.5
darzi,3.818181818
here&now,4.074141049
ahalyaa,3.846153846
street 9,4.058823529
mango,3.583333333
safaa,3.882716049
new balance,4.182098765
mitera,4.481481481
raisin,4.331649832
vishudh,4.181818182
mayra,4.180615681
mrm creation,4.17941318
styli,4.178210678
tokyo talkies,4.177008177
forever 21,4.175805676
globus,4.174603175
street 9,4.046511628
mast & harbour,4.04
roadster,4.323699422
dressberry,4.069767442
dressberry,3.609756098
urbanic,3.8
shopgarb,4.071052632
berrylush,4.342105263
akkriti by pantaloons,4.294736842
monte carlo,4.247368421
kalini,4.2
readiprint fashions,4.278571429
dupatta bazaar,4.357142857
varanga,4.263157895
berrylush,4.28064727
roadster,4.298136646
street 9,3.638888889
indya,4.6
dressberry,4.55
libas,4.5
the dry state,4.583333334
readiprint fashions,4.666666667
tokyo talkies,4.162162162
sugr,5
jc collection,4.685185185
kid1,4.370370371
senyora,4.055555556
h&m,4.363636364
united liberty,4.8
moda chales,4.471084337
allen solly woman,4.142168675
bitterlime,3.813253012
flambeur,4.153846154
trend arrest,4.222222222
kook n keech disney,4.636363636
anouk,4.117647059
serona fabrics,4.36
fila,4.24
sky heights,4.12
pepe jeans,4
fabindia,3.973540146
jc collection,3.947080292
mango,3.920620438
readiprint fashions,3.894160584
na-kd,3.86770073
bostreet,3.841240876
fashion fricks,3.814781022
campus sutra,3.788321168
pluss,3.627831715
clora creation,3.818181818
ahalyaa,3.885281385
dressberry,3.952380952
ethnic junction,3.776190476
netram,3.6
defacto,3.4
ahalyaa,3.5
jc collection,3.591346154
forever 21,3.682692308
pluss,3.774038462
marigold by fablestreet,3.865384616
charukriti,3.956730769
charu,4.048076923
forever 21,4.139423077
panit,4.230769231
one femme,4.292682927
sangria,4.438095238
belliskey,4.408702792
saffron threads,4.379310345
berrylush,4.018867925
nun,4.152291106
style quotient,4.285714286
sanwara,4.246275336
code 61,4.206836387
unnati silks,4.167397437
stylee lifestyle,4.127958488
lookfield,4.088519538
mango,4.049080589
mango,4.009641639
colour me by melange,3.97020269
saree mall,3.93076374
bhama couture,4.076492981
roadster,4.222222222
only,4.8
lill,4.757142857
mango,4.714285714
dupatta bazaar,4.628571428
ziyaa,4.542857143
stylee lifestyle,4.457142857
kassually,4.371428572
berrylush,4.285714286
max,4.267857143
ahika,4.25
shopgarb,4.272007042
h&m,4.294014085
madame,4.316021127
azira,4.338028169
rare roots,4.557902974
readiprint fashions,4.777777778
varanga,4.266666667
vero moda,4.428571429
aarika,4.52173913
the weave traveller,4
stylee lifestyle,4.030878187
stylestone,4.061756374
na-kd,4.092634561
jc collection,4.123512748
na-kd,4.154390935
portobello,4.185269122
tokyo talkies,4.216147309
freakins,4.247025496
oxolloxo,4.277903683
high star,4.30878187
vishudh,4.338709677
mast & harbour,4.246478873
dart studio,4.361334675
looknbook art,4.476190476
mitera,3.888888889
readiprint fashions,3.952020202
kalini,4.015151515
yufta,4.057575758
antheaa,4.1
jc collection,4.078159341
taavi,4.056318681
styli,4.034478022
van heusen woman,4.012637363
wisstler,3.990796704
sassafras,3.968956044
purys,3.947115385
quiero,4
dart studio,4.05882353
dressberry,4.117647059
kalini,4.012903226
kalt,4.312903226
shae by sassafras,4.612903226
many frocks &,4.547323644
cherokee,4.481744063
sugr,4.416164481
stylee lifestyle,4.350584899
street 9,4.285005317
jc collection,4.219425736
montrez,4.153846154
taavi,4.019230769
baisacrafts,3.884615385
campus sutra,3.75
dart studio,4.138636364
anayna,4.527272727
anouk,3.936
roadster,4.1875
tokyo talkies,2.5
stylee lifestyle,2.765625
dupatta bazaar,3.03125
saree mall,3.296875
hersheinbox,3.5625
lc waikiki,3.828125
fashion basket,4.09375
van heusen woman,4.359375
max,4.625
juniper,4.183333333
aturabi,3.741666667
athena,3.3
ahalyaa,2
inddus,3.958549223
the weave traveller,5
sera,4.16064257
nayo,4.201923077
rangmanch by pantaloons,4.375
quiero,4.432291667
redround,4.489583333
purple state,4.546875
united colors of benetton,4.604166666
belliskey,4.661458333
styli,4.71875
unnati silks,4.776041666
popwings,4.833333333
pepe jeans,4.662563131
stylestone,4.491792929
tokyo talkies,4.321022727
sassafras,4.558198811
roadster,3.974576271
looknbook art,4
harvard,3.888888889
urbanic,2.833333333
here&now,4.038888889
loom legacy,3.387865497
all about you,2.736842105
jc collection,2.956551684
sangria,3.176261264
stylee lifestyle,3.395970843
h&m,3.615680422
mitera,3.835390001
forever new,4.055099581
style quotient,4.27480916
berrylush,4.120401338
anouk,3.696428571
saffron threads,4
ether,2.666666667
kook n keech,2.722222222
tokyo talkies,4.137931034
max,4.5
neudis,3.642857143
vishudh,4.277777778
ekta textiles,4.31517094
awadhi,4.352564103
mast & harbour,4.389957265
montrez,4.427350428
stylee lifestyle,4.46474359
charukriti,4.502136752
readiprint fashions,4.539529915
sztori,4.576923077
people,4.275862069
furryflair,4.022900763
max,4.333333333
urbanic,3.9
ether,3.954545455
shae by sassafras,4.483870968
anouk,4.430232558
chkokko,4.366904877
soch,4.303577196
global desi,4.240249515
pothys,4.176921835
montrez,4.113594154
montrez,4.050266473
fashor,3.986938792
karmic vision,3.923611111
miss chase,3.798165138
silk bazar,3.679715302
mango,4.15
trendyol,4.285185185
bhama couture,4.420370371
max,4.555555556
ishin,4.247191011
street 9,3.92
purys,3.956913876
rajesh silk mills,3.993827751
stylee lifestyle,4.030741627
color cocktail,4.067655503
max,4.104569378
urbanic,4.141483254
coastland,4.178397129
street 9,4.215311005
ishin,3.866666667
oxolloxo,3.856410257
shae by sassafras,3.846153846
roadster,4.089743589
soch,4.333333333
tokyo talkies,4.411764706
house of pataudi,4.263157895
moda rapido,4.20123839
jc collection,4.139318886
marks & spencer,4.077399381
the label life,4.015479876
vishudh,3.953560372
oxolloxo,3.891640867
mitera,3.829721362
styli,3.767801858
ethnic junction,3.705882353
salwar studio,4.114285714
uptownie lite,4.037037037
mayra,3.914351852
roadster,3.791666667
urbanic,3.934795322
redround,4.077923977
tokyo talkies,4.221052632
soch,4.471637427
anouk,4.722222222
jc collection,4.65688655
wisstler,4.591550879
mango,4.526215207
forever 21,4.460879536
max,4.395543864
lilots,4.330208193
sangria,4.264872521
athena,2.5
zink london,4.333333333
anouk,3.583333333
fabglobal,4.041666667
door74,4.5
ira soleil,4.090909091
ether,4.200757576
stylee lifestyle,4.310606061
i saw it first,4.420454546
vero moda,4.53030303
panit,4.640151515
h&m,4.75
mod ecru,4.650735294
monte carlo,4.551470588
shingora,4.452205882
rajnandini,4.352941176
people,4.372727273
mitera,3
dart studio,3.444444445
chkokko,3.888888889
sassafras,4.714285714
sugr,4.230769231
mango,4.615384616
loom legacy,5
anouk,3.928571429
athena,4.029761905
salmon stretch,4.130952381
kesarya,4.232142857
berrylush,4.333333333
rareism,4.395555555
dressberry,4.457777778
stylestone,4.52
saadgi,4.441818182
fablestreet,4.363636364
gerua,4.461538462
stylee lifestyle,4.138461539
zheia,3.815384615
ives,3.907692308
roadster,4
clora creation,4.2
looknbook art,4.227272727
athlisis,2.8
all about you,3.15
u&f,3.5
mango,3.75
kalini,4
delan,3.9625
dart studio,3.925
chkokko,3.8875
only,3.85
smarty pants,4.206896552
style quotient,4.333333333
dressberry,3.818181818
clora creation,4.01981352
mayra,4.221445221
